Pool,Day,Month,Year,Transect_Direction,Species,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,41,
Santa Rosa,23,4,2003,EW,Medicago polymorpha,,,,,,,,,,,,,,,,1,,,,,
Santa Rosa,23,4,2003,EW,Melilotus sp.?,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,23,4,2003,EW,Nassella pulchra,,,1,,,,,,,,,,,1,,,,,,,
Santa Rosa,23,4,2003,EW,Oxalis pes-caprae,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,23,4,2003,EW,Paraphalis incurva,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,23,4,2003,EW,Phalaris lemmonii,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,23,4,2003,EW,Plagiobothrys undulates,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,23,4,2003,EW,Plantago elongata,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,23,4,2003,EW,Plantago lanceolata,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,23,4,2003,EW,Poa annua,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,23,4,2003,EW,Polygonum arenastrum,2,,,,,,,,,,,,,1,,3,,,,,
Santa Rosa,23,4,2003,EW,Polypogon monspeliensis,,,1,,,,,,,,,,,,,2,,,,,
Santa Rosa,23,4,2003,EW,Psilocarphus brevissimus,,,2,,,,,,,,,,,9,,,,,,,
Santa Rosa,23,4,2003,EW,Raphanus sativus,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,23,4,2003,EW,Rumex acetosella,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,23,4,2003,EW,Rumex crispus,1,,,,,,,,,,,,,1,,,,,,,
Santa Rosa,23,4,2003,EW,Sisyrinchium bellum,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,23,4,2003,EW,Solanum sp.?,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,23,4,2003,EW,Sonchus,,,,,,,,,,,,,,1,,,,,,,
Santa Rosa,23,4,2003,EW,Spergularia sp.?,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,23,4,2003,EW,Stachys ajugoides,,,,,,,,,,,,,,,1,,,,,,
Santa Rosa,23,4,2003,EW,Veronica?Virginica?,,,1,,,,,,,,,,,,,,,,,,
Santa Rosa,23,4,2003,EW,Vicia sp.,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,23,4,2003,EW,Vulpia sp.,,,1,,,,,,,,,,,,5,,,,,,
Santa Rosa,23,4,2003,EW,Bare,59,100,90,100,100,100,100,100,100,100,100,100,99,76,82,76,,,,,
Santa Rosa,23,4,2003,EW,Thatch,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,23,4,2003,EW,unk.,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Alopecurus saccatus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Ambrosia psylostachya,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Anagalis arvensis,7,2,,,,,,,1,1,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Artemesis douglasiana,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Aster subulatus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Atriplex lentiformes,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Avena barbata,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Avena fatua,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Baccharis pilularis,,,,,,,,,1,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Brodiea jolonensis,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Bromus diandrus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Bromus hordeaceous,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Calystegia macrostegia,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Capsella bursa-pastoris,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Castilleja exserta ,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Centunculus minimus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Chamomilla suaveolens,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Chenepode?,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Conyza canadensis,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Coronopus didymus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Cotula coronopofolia,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Crassula aquatica,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Cynodon dactylon,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Cyperus strigosus? (nut sedge),,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Distichlis spicata,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Echinochloa crusgalli,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Elatine brachysperma,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Eleocharis acicularis,,,1,12,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Eleocharis macrostachya,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Erodium cicutarium,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Eremocarpus setigerus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Erodium botrys,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Eryngium armatum,,,,,,,,,1,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Eryngium vaseyi,,,10,2,,,,1,15,1,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Euthamia occidentalis,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Frankenia salina,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Geranium dissectum,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Grindelia camporum,,,,,,,,,,1,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Hemizonia parryi ssp. australis,,9,1,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Hordeum br. ssp. br.,,,1,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Hordeum marinum,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Hordeum murinum,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Isocoma menziesii,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Juncus bufonius,1,,,,,,,,1,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Juncus occidentalis,,,1,,,,,,1,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Juncus phaeocephalus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Lactuca serriola,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Lolium multiflorum,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Lupinus bicolor,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Lupinus succulentus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Lythrum hyssopifolium,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Malva parviflora,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Medicago polymorpha,1,1,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Melilotus sp.?,2,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Nassella pulchra,,,,,,,,,,1,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Oxalis pes-caprae,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Paraphalis incurva,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Phalaris lemmonii,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Plagiobothrys undulates,,,6,,,,,,3,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Plantago elongata,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Plantago lanceolata,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Poa annua,1,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Polygonum arenastrum,39,10,1,,,,,,1,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Polypogon monspeliensis,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Psilocarphus brevissimus,,,4,,,,,,12,2,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Rhaphanus sativus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Rumex acetosella,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Rumex crispus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Sisyrinchium bellum,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Solanum sp.?,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Sonchus,1,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Spergularia sp.?,,,2,,,,,,1,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Stachys ajugoides,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Veronica?Virginica?,,,1,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Vicia sp.,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Vulpia sp.,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Bare,50,80,75,80,100,100,100,99,63,93,100,,,,,,,,,,
Santa Cruz,21,4,2003,SN,Thatch,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,21,4,2003,SN,unk.,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Alopecurus saccatus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Ambrosia psylostachya,1,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Anagalis arvensis,1,3,1,,,,,,,,5,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Aster subulatus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Atriplex lentiformes,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Avena barbata,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Avena fatua,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Baccharis pilularis,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Brodiea jolonensis,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Bromus diandrus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Bromus hordeaceous,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Calystegia macrostegia,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Capsella bursa-pastoris,,,,,,,,,,,1,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Castilleja exserta ,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Centunculus minimus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Chamomilla suaveolens,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Chenepode?,1,,,,,,,,,,,1,,,,,,,,,
Santa Cruz,24,4,2003,EW,Conyza canadensis,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Coronopus didymus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Cotula coronopofolia,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Crassula aquatica,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Cynodon dactylon,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Cyperus strigosus? (nut sedge),,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Distichlis spicata,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Echinochloa crusgalli,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Elatine brachysperma,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Eleocharis acicularis,,,1,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Eleocharis macrostachya,,,,,,,,1,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Erodium cicutarium,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Eremocarpus setigerus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Erodium botrys,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Eryngium armatum,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Eryngium vaseyi,,1,25,3,,,,,,2,12,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Euthamia occidentalis,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Frankenia salina,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Geranium dissectum,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Grindelia camporum,,,1,,,,,,,,1,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Hemizonia sp.?,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Hordeum br. ssp. br.,,,,1,,,,,,2,1,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Hordeum marinum,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Hordeum murinum,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Juncus bufonius,,2,2,,,,,,,,1,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Juncus occidentalis,,,5,,,,,,,2,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Juncus phaeocephalus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Lactuca serriola,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Lolium multiflorum,,,,,,,,,,,5,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Lupinus bicolor,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Lupinus succulentus,1,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Lythrum hyssopifolium,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Malva parviflora,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Medicago polymorpha,1,,,,,,,,,,1,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Melilotus sp.? (yellow),,,,,,,,,,,,1,,,,,,,,,
Santa Cruz,24,4,2003,EW,Nassella pulchra,,1,1,,,,,,,,1,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Oxalis pes-caprae,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Paraphalis incurva,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Phalaris lemmonii,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Plagiobothrys undulates,,1,15,,,,,,,,1,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Plantago elongata,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Plantago lanceolata,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Poa annua,1,,,,,,,,,,,2,,,,,,,,,
Santa Cruz,24,4,2003,EW,Polygonum arenastrum,4,3,1,,,,,,,,,10,,,,,,,,,
Santa Cruz,24,4,2003,EW,Polypogon monspeliensis,1,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Psilocarphus brevissimus,,,5,,,,,,,1,20,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Raphanus sativus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Rumex acetosella,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Rumex crispus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Sisyrinchium bellum,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Solanum sp.?,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Sonchus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Spergularia sp.?,,,1,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Stachys ajugoides,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Veronica?Virginica?,,,1,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Vicia sp.,,,,,,,,,,,1,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Vulpia sp.,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,Bare,88,89,41,100,100,100,100,99,100,83,50,86,,,,,,,,,
Santa Cruz,24,4,2003,EW,Thatch,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,24,4,2003,EW,unk. Grass,1,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Alopecurus saccatus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Ambrosia psylostachya,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Anagalis arvensis,,,,,,,,,,1,1,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Artemesis douglasiana,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Aster subulatus,,,,,,,,,,1,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Atriplex lentiformes,,,,,,,,,,,1,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Avena barbata,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Avena fatua,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Baccharis pilularis,,,,,,,,,,1,1,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Brodiea jolonensis,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Bromus diandrus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Bromus hordeaceous,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Calystegia macrostegia,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Capsella bursa-pastoris,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Castilleja exserta ,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Centunculus minimus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Chamomilla suaveolens,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Chenepode?,,,,,,,,,,,1,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Conyza canadensis,,1,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Coronopus didymus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Cotula coronopofolia,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Crassula aquatica,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Cynodon dactylon,,,,,,,,,,1,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Cyperus strigosus? (nut sedge),1,,1,,,,,,,,,1,,,,,,,,,
Santa Barbara,28,4,2003,SN,Distichlis spicata,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Echinochloa crusgalli,,1,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Elatine brachysperma,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Eleocharis acicularis,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Eleocharis macrostachya,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Erodium cicutarium,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Eremocarpus setigerus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Erodium botrys,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Eryngium armatum,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Eryngium vaseyi,,,3,,,,,,,9,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Euthamia occidentalis,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Frankenia salina,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Geranium dissectum,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Grindelia camporum,,1,1,,,,,,,6,1,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Hemizonia parryi ssp. australis,,,,,,,,,,29,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Hordeum br. ssp. br.,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Hordeum marinum,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Hordeum murinum,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Isocoma menziesii,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Juncus bufonius,,1,1,,,,,,,4,1,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Juncus occidentalis,,,,,,,,,,10,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Juncus phaeocephalus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Lactuca serriola,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Lolium multiflorum,,,1,,,,,,,,1,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Lotus salsuginosis,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Lupinus bicolor,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Lupinus succulentus,2,,,,,,,,,,,2,,,,,,,,,
Santa Barbara,28,4,2003,SN,Lythrum hyssopifolium,,,1,,,,,,,1,1,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Malva parviflora,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Medicago polymorpha,,,,,,,,,,1,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Melilotus sp.?,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Nassella pulchra,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Oxalis pes-caprae,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Paraphalis incurva,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Phalaris lemmonii,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Plagiobothrys undulates,,,,,,,,,,1,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Plantago elongata,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Plantago lanceolata,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Poa annua,,,,,,,,,,,,1,,,,,,,,,
Santa Barbara,28,4,2003,SN,Polygonum arenastrum,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Polypogon monspeliensis,,,4,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Psilocarphus brevissimus,,,,,,,,,,4,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Rhaphanus sativus,,,,,,,,,,,,1,,,,,,,,,
Santa Barbara,28,4,2003,SN,Rumex acetosella,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Rumex crispus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Sisyrinchium bellum,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Solanum sp.?,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Sonchus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Spergularia sp.?,,1,1,,,,,,,1,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Stachys ajugoides,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Veronica?Virginica?,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Vicia sp.,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Vulpia sp.,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,Bare,96,95,87,100,100,100,100,100,100,35,97,98,,,,,,,,,
Santa Barbara,28,4,2003,SN,Thatch,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,SN,unk.,,1,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,EW,Alopecurus saccatus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,EW,Ambrosia psylostachya,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,EW,Anagalis arvensis,1,1,2,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,EW,Aster subulatus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,EW,Atriplex lentiformes,,,,,,,,,,,1,,,,,,,,,,
Santa Barbara,28,4,2003,EW,Avena barbata,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,EW,Avena fatua,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,EW,Baccharis pilularis,,,,,,,,,,,1,,,,,,,,,,
Santa Barbara,28,4,2003,EW,Brodiea jolonensis,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,EW,Bromus diandrus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,EW,Bromus hordeaceous,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,EW,Calystegia macrostegia,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,EW,Capsella bursa-pastoris,,1,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,EW,Castilleja exserta ,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,EW,Centunculus minimus,,,,,,,,,,,,,,,,,,,,,
Santa Barbara,28,4,2003,EW,Chamomilla suaveolens,,,,,,,,,,,,1,,,,,,,,,
Santa Barbara,28,4,2003,EW,Chenepode?,1,,,,,,,,,,,,,,,,,,,,
